X,State,date,cases,Gather,lock_down,school_close,business_close,restaurant_close,quarantine,curfew,emergdec,travel,Mask,Social_Distancing,SD_relative,M_relative,LD_relative
200763,New Jersey,4/28/20,868,GathRecomAny,1,0,0,1,0,0,1,0,1,1,50,24,38
200786,New Jersey,4/29/20,0,GathRecomAny,1,0,0,1,0,0,1,0,1,1,51,25,39
200809,New Jersey,4/30/20,964,GathRecomAny,1,0,0,1,0,0,1,0,1,1,52,26,40
200832,New Jersey,5/1/20,1012,GathRecomAny,1,0,0,1,0,0,1,0,1,1,53,27,41
200855,New Jersey,5/2/20,0,GathRecomAny,1,0,0,1,0,0,1,0,1,1,54,28,42
200878,New Jersey,5/3/20,1075,GathRecomAny,1,0,0,1,0,0,1,0,1,1,55,29,43
200901,New Jersey,5/4/20,1135,GathRecomAny,1,0,0,1,0,0,1,0,1,1,56,30,44
200924,New Jersey,5/5/20,550,GathRecomAny,1,0,0,1,0,0,1,0,1,1,57,31,45
200947,New Jersey,5/6/20,594,GathRecomAny,1,0,0,1,0,0,1,0,1,1,58,32,46
200970,New Jersey,5/7/20,0,GathRecomAny,1,0,0,1,0,0,1,0,1,1,59,33,47
200993,New Jersey,5/8/20,0,GathRecomAny,1,0,0,1,0,0,1,0,1,1,60,34,48
201016,New Mexico,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201051,New Mexico,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201086,New Mexico,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201121,New Mexico,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201156,New Mexico,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201191,New Mexico,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201226,New Mexico,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201261,New Mexico,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201296,New Mexico,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201331,New Mexico,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201366,New Mexico,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201401,New Mexico,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201436,New Mexico,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201471,New Mexico,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201506,New Mexico,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201541,New Mexico,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201576,New Mexico,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201611,New Mexico,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201646,New Mexico,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201681,New Mexico,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201716,New Mexico,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201751,New Mexico,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201786,New Mexico,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201821,New Mexico,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201856,New Mexico,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201891,New Mexico,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201926,New Mexico,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201961,New Mexico,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201996,New Mexico,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031,New Mexico,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202066,New Mexico,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,New Mexico,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202136,New Mexico,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202171,New Mexico,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,New Mexico,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202241,New Mexico,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202276,New Mexico,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,New Mexico,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202346,New Mexico,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202381,New Mexico,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202416,New Mexico,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202451,New Mexico,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202486,New Mexico,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202521,New Mexico,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202556,New Mexico,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202591,New Mexico,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202626,New Mexico,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202661,New Mexico,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202696,New Mexico,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202731,New Mexico,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
202766,New Mexico,3/12/20,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0
202801,New Mexico,3/13/20,5,0,0,0,0,0,0,0,1,0,0,1,2,0,0
202836,New Mexico,3/14/20,6,0,0,0,0,0,0,0,1,0,0,1,3,0,0
202871,New Mexico,3/15/20,6,0,0,0,0,0,0,0,1,0,0,1,4,0,0
202906,New Mexico,3/16/20,0,9,0,0,0,0,0,0,1,0,0,1,5,0,0
202941,New Mexico,3/17/20,14,9,0,0,0,0,0,0,1,0,0,1,6,0,0
202976,New Mexico,3/18/20,16,9,0,0,0,0,0,0,1,0,0,1,7,0,0
203011,New Mexico,3/19/20,1,7,0,0,0,0,0,0,1,0,0,1,8,0,0
203046,New Mexico,3/20/20,23,7,0,0,0,0,0,0,1,0,0,1,9,0,0
203081,New Mexico,3/21/20,32,7,0,0,0,0,0,0,1,0,0,1,10,0,0
203116,New Mexico,3/22/20,32,7,0,0,0,0,0,0,1,0,0,1,11,0,0
203151,New Mexico,3/23/20,38,7,0,0,0,0,0,0,1,0,0,1,12,0,0
203186,New Mexico,3/24/20,7,8,1,0,0,0,0,0,1,0,0,1,13,0,0
203221,New Mexico,3/25/20,48,8,1,0,0,0,0,0,1,0,0,1,14,0,1
203256,New Mexico,3/26/20,48,8,1,0,0,0,0,0,1,0,0,1,15,0,2
203291,New Mexico,3/27/20,1,8,1,0,0,0,1,0,1,0,0,1,16,0,3
203326,New Mexico,3/28/20,93,8,1,0,0,0,1,0,1,0,0,1,17,0,4
203361,New Mexico,3/29/20,101,8,1,0,0,0,1,0,1,0,0,1,18,0,5
203396,New Mexico,3/30/20,101,8,1,0,0,0,1,0,1,0,0,1,19,0,6
203431,New Mexico,3/31/20,129,8,1,0,0,0,1,0,1,0,0,1,20,0,7
203466,New Mexico,4/1/20,129,8,1,0,0,0,1,0,1,0,0,1,21,0,8
203501,New Mexico,4/2/20,148,8,1,0,0,0,1,0,1,0,0,1,22,0,9
203536,New Mexico,4/3/20,202,8,1,0,0,0,1,0,1,0,0,1,23,0,10
203571,New Mexico,4/4/20,202,8,1,0,0,0,1,0,1,0,1,1,24,0,11
203606,New Mexico,4/5/20,246,8,1,0,0,0,1,0,1,0,1,1,25,1,12
203641,New Mexico,4/6/20,262,8,1,0,0,0,1,0,1,0,1,1,26,2,13
203676,New Mexico,4/7/20,307,8,1,0,0,0,1,0,1,0,1,1,27,3,14
203711,New Mexico,4/8/20,307,8,1,0,0,0,1,0,1,0,1,1,28,4,15
203746,New Mexico,4/9/20,325,8,1,0,0,0,1,0,1,0,1,1,29,5,16
203781,New Mexico,4/10/20,407,8,1,0,0,0,1,0,1,0,1,1,30,6,17
203816,New Mexico,4/11/20,407,8,1,0,0,0,1,0,1,0,1,1,31,7,18
203851,New Mexico,4/12/20,440,8,1,0,0,0,1,0,1,0,1,1,32,8,19
203886,New Mexico,4/13/20,455,8,1,0,0,0,1,0,1,0,1,1,33,9,20
203921,New Mexico,4/14/20,455,8,1,0,0,0,1,0,1,0,1,1,34,10,21
203956,New Mexico,4/15/20,477,8,1,0,0,0,1,0,1,0,1,1,35,11,22
203991,New Mexico,4/16/20,477,8,1,0,0,0,1,0,1,0,1,1,36,12,23
204026,New Mexico,4/17/20,491,8,1,0,0,0,1,0,1,0,1,1,37,13,24
204061,New Mexico,4/18/20,527,8,1,0,0,0,1,0,1,0,1,1,38,14,25
204096,New Mexico,4/19/20,1,8,1,0,0,0,1,0,1,0,1,1,39,15,26
204131,New Mexico,4/20/20,566,8,1,0,0,0,1,0,1,0,1,1,40,16,27
204166,New Mexico,4/21/20,566,8,1,0,0,0,1,0,1,0,1,1,41,17,28
204201,New Mexico,4/22/20,600,8,1,0,0,0,1,0,1,0,1,1,42,18,29
204236,New Mexico,4/23/20,631,8,1,0,0,0,1,0,1,0,1,1,43,19,30
204271,New Mexico,4/24/20,651,8,1,0,0,0,1,0,1,0,1,1,44,20,31
204306,New Mexico,4/25/20,670,8,1,0,0,0,1,0,1,0,1,1,45,21,32
204341,New Mexico,4/26/20,688,8,1,0,0,0,1,0,1,0,1,1,46,22,33
204376,New Mexico,4/27/20,694,8,1,0,0,0,1,0,1,0,1,1,47,23,34
204411,New Mexico,4/28/20,4,8,1,0,0,0,1,0,1,0,1,1,48,24,35
204446,New Mexico,4/29/20,0,8,1,0,0,0,1,0,1,0,1,1,49,25,36
204481,New Mexico,4/30/20,811,8,1,0,0,0,1,0,1,0,1,1,50,26,37
204516,New Mexico,5/1/20,830,8,1,0,0,0,1,0,1,0,1,1,51,27,38
204551,New Mexico,5/2/20,0,8,1,0,0,0,1,0,1,0,1,1,52,28,39
204586,New Mexico,5/3/20,920,8,1,0,0,0,1,0,1,0,1,1,53,29,40
204621,New Mexico,5/4/20,944,8,1,0,0,0,1,0,1,0,1,1,54,30,41
204656,New Mexico,5/5/20,0,8,1,0,0,0,1,0,1,0,1,1,55,31,42
204691,New Mexico,5/6/20,0,8,1,0,0,0,1,0,1,0,1,1,56,32,43
204726,New Mexico,5/7/20,0,8,1,0,0,0,1,0,1,0,1,1,57,33,44
204761,New Mexico,5/8/20,0,8,1,0,0,0,1,0,1,0,1,1,58,34,45
204796,New York,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204860,New York,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204924,New York,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204988,New York,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205052,New York,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205116,New York,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205180,New York,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205244,New York,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205308,New York,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205372,New York,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205436,New York,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205500,New York,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205564,New York,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205628,New York,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205692,New York,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205756,New York,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205820,New York,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205884,New York,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205948,New York,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206012,New York,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206076,New York,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206140,New York,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206204,New York,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206268,New York,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206332,New York,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206396,New York,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206460,New York,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206524,New York,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206588,New York,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206652,New York,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206716,New York,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206780,New York,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206844,New York,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206908,New York,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206972,New York,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207036,New York,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207100,New York,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207164,New York,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207228,New York,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207292,New York,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207356,New York,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207420,New York,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207484,New York,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207548,New York,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207612,New York,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207676,New York,3/7/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
207740,New York,3/8/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
207804,New York,3/9/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
207868,New York,3/10/20,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
207932,New York,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0
207996,New York,3/12/20,2,0,0,0,0,0,0,0,1,0,0,1,5,0,0
208060,New York,3/13/20,1,9,0,0,0,0,0,0,1,0,0,1,6,0,0
208124,New York,3/14/20,7,9,0,0,0,0,0,0,1,0,0,1,7,0,0
208188,New York,3/15/20,7,9,0,0,0,0,0,0,1,0,0,1,8,0,0
208252,New York,3/16/20,0,9,0,0,0,1,0,0,1,0,0,1,9,0,0
208316,New York,3/17/20,25,9,0,0,0,1,0,0,1,0,0,1,10,0,0
208380,New York,3/18/20,0,9,0,0,0,1,0,0,1,0,0,1,11,0,0
208444,New York,3/19/20,43,9,0,0,0,1,0,0,1,0,0,1,12,0,0
208508,New York,3/20/20,3,9,0,0,1,1,0,0,1,0,0,1,13,0,0
208572,New York,3/21/20,34,9,0,0,1,1,0,0,1,0,0,1,14,0,0
208636,New York,3/22/20,68,9,1,0,1,1,0,0,1,0,0,1,15,0,0
208700,New York,3/23/20,127,9,1,0,1,1,0,0,1,0,0,1,16,0,1
208764,New York,3/24/20,146,9,1,0,1,1,0,0,1,0,0,1,17,0,2
208828,New York,3/25/20,152,9,1,0,1,1,0,0,1,0,0,1,18,0,3
208892,New York,3/26/20,171,9,1,0,1,1,0,0,1,0,0,1,19,0,4
208956,New York,3/27/20,187,9,1,0,1,1,0,0,1,0,0,1,20,0,5
209020,New York,3/28/20,195,9,1,0,1,1,0,0,1,0,0,1,21,0,6
209084,New York,3/29/20,205,9,1,0,1,1,0,0,1,0,0,1,22,0,7
209148,New York,3/30/20,217,9,1,0,1,1,0,0,1,0,0,1,23,0,8
209212,New York,3/31/20,226,9,1,0,1,1,0,0,1,0,0,1,24,0,9
209276,New York,4/1/20,240,9,1,0,1,1,0,0,1,0,0,1,25,0,10
209340,New York,4/2/20,253,9,1,0,1,1,0,0,1,0,0,1,26,0,11
209404,New York,4/3/20,267,9,1,0,1,1,0,0,1,0,0,1,27,0,12
209468,New York,4/4/20,293,9,1,0,1,1,0,0,1,0,1,1,28,0,13
209532,New York,4/5/20,305,9,1,0,1,1,0,0,1,0,1,1,29,1,14
209596,New York,4/6/20,319,9,1,0,1,1,0,0,1,0,1,1,30,2,15
209660,New York,4/7/20,333,9,1,0,1,1,0,0,1,0,1,1,31,3,16
209724,New York,4/8/20,342,9,1,0,1,1,0,0,1,0,1,1,32,4,17
209788,New York,4/9/20,379,9,1,0,1,1,0,0,1,0,1,1,33,5,18
209852,New York,4/10/20,426,9,1,0,1,1,0,0,1,0,1,1,34,6,19
209916,New York,4/11/20,446,9,1,0,1,1,0,0,1,0,1,1,35,7,20
209980,New York,4/12/20,478,9,1,0,1,1,0,0,1,0,1,1,36,8,21
210044,New York,4/13/20,499,9,1,0,1,1,0,0,1,0,1,1,37,9,22
210108,New York,4/14/20,535,9,1,0,1,1,0,0,1,0,1,1,38,10,23
210172,New York,4/15/20,36,9,1,0,1,1,0,0,1,0,1,1,39,11,24
210236,New York,4/16/20,581,9,1,0,1,1,0,0,1,0,1,1,40,12,25
210300,New York,4/17/20,619,9,1,0,1,1,0,0,1,0,1,1,41,13,26
210364,New York,4/18/20,648,9,1,0,1,1,0,0,1,0,1,1,42,14,27
210428,New York,4/19/20,682,9,1,0,1,1,0,0,1,0,1,1,43,15,28
210492,New York,4/20/20,136591,9,1,0,1,1,0,0,1,0,1,1,44,16,29
210556,New York,4/21/20,704,9,1,0,1,1,0,0,1,0,1,1,45,17,30
210620,New York,4/22/20,0,9,1,0,1,1,0,0,1,0,1,1,46,18,31
210684,New York,4/23/20,758,9,1,0,1,1,0,0,1,0,1,1,47,19,32
210748,New York,4/24/20,51,9,1,0,1,1,0,0,1,0,1,1,48,20,33
210812,New York,4/25/20,899,9,1,0,1,1,0,0,1,0,1,1,49,21,34
210876,New York,4/26/20,59,9,1,0,1,1,0,0,1,0,1,1,50,22,35
210940,New York,4/27/20,979,9,1,0,1,1,0,0,1,0,1,1,51,23,36
211004,New York,4/28/20,1009,9,1,0,1,1,0,0,1,0,1,1,52,24,37
211068,New York,4/29/20,0,9,1,0,1,1,0,0,1,0,1,1,53,25,38
211132,New York,4/30/20,1165,9,1,0,1,1,0,0,1,0,1,1,54,26,39
211196,New York,5/1/20,15,9,1,0,1,1,0,0,1,0,1,1,55,27,40
211260,New York,5/2/20,0,9,1,0,1,1,0,0,1,0,1,1,56,28,41
211324,New York,5/3/20,1258,9,1,0,1,1,0,0,1,0,1,1,57,29,42
211388,New York,5/4/20,1287,9,1,0,1,1,0,0,1,0,1,1,58,30,43
211452,New York,5/5/20,0,9,1,0,1,1,0,0,1,0,1,1,59,31,44
211516,New York,5/6/20,0,9,1,0,1,1,0,0,1,0,1,1,60,32,45
211580,New York,5/7/20,0,9,1,0,1,1,0,0,1,0,1,1,61,33,46
211644,New York,5/8/20,67,9,1,0,1,1,0,0,1,0,1,1,62,34,47
211708,North Carolina,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211810,North Carolina,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211912,North Carolina,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212014,North Carolina,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212116,North Carolina,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212218,North Carolina,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212320,North Carolina,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212422,North Carolina,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212524,North Carolina,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212626,North Carolina,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212728,North Carolina,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212830,North Carolina,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212932,North Carolina,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213034,North Carolina,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213136,North Carolina,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213238,North Carolina,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213340,North Carolina,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213442,North Carolina,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213544,North Carolina,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213646,North Carolina,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213748,North Carolina,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213850,North Carolina,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213952,North Carolina,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214054,North Carolina,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214156,North Carolina,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214258,North Carolina,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214360,North Carolina,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214462,North Carolina,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214564,North Carolina,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214666,North Carolina,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214768,North Carolina,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214870,North Carolina,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214972,North Carolina,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215074,North Carolina,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215176,North Carolina,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215278,North Carolina,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215380,North Carolina,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215482,North Carolina,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215584,North Carolina,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215686,North Carolina,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215788,North Carolina,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215890,North Carolina,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215992,North Carolina,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216094,North Carolina,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216196,North Carolina,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216298,North Carolina,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216400,North Carolina,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216502,North Carolina,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216604,North Carolina,3/10/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
216706,North Carolina,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
216808,North Carolina,3/12/20,0,GathRecomAny,0,0,0,0,0,0,1,0,0,1,2,0,0
216910,North Carolina,3/13/20,0,GathRecomAny,0,0,0,0,0,0,1,0,0,1,3,0,0
217012,North Carolina,3/14/20,0,4,0,0,0,0,0,0,1,0,0,1,4,0,0
217114,North Carolina,3/15/20,0,4,0,0,0,0,0,0,1,0,0,1,5,0,0
217216,North Carolina,3/16/20,1,4,0,0,0,0,0,0,1,0,0,1,6,0,0
217318,North Carolina,3/17/20,0,4,0,0,0,1,0,0,1,0,0,1,7,0,0
217420,North Carolina,3/18/20,0,4,0,0,0,1,0,0,1,0,0,1,8,0,0
217522,North Carolina,3/19/20,0,4,0,0,0,1,0,0,1,0,0,1,9,0,0
217624,North Carolina,3/20/20,1,4,0,0,0,1,0,0,1,0,0,1,10,0,0
217726,North Carolina,3/21/20,2,4,0,0,0,1,0,0,1,0,0,1,11,0,0
217828,North Carolina,3/22/20,2,4,0,0,0,1,0,0,1,0,0,1,12,0,0
217930,North Carolina,3/23/20,2,4,0,0,0,1,0,0,1,0,0,1,13,0,0
218032,North Carolina,3/24/20,0,4,0,0,0,1,0,0,1,0,0,1,14,0,0
218134,North Carolina,3/25/20,0,4,0,0,1,1,0,0,1,0,0,1,15,0,0
218236,North Carolina,3/26/20,2,4,0,0,1,1,0,0,1,0,0,1,16,0,0
218338,North Carolina,3/27/20,3,4,0,0,1,1,0,0,1,0,0,1,17,0,0
218440,North Carolina,3/28/20,0,4,0,0,1,1,0,0,1,0,0,1,18,0,0
218542,North Carolina,3/29/20,38,4,0,0,1,1,0,0,1,0,0,1,19,0,0
218644,North Carolina,3/30/20,0,4,1,0,1,1,0,0,1,0,0,1,20,0,0
218746,North Carolina,3/31/20,9,4,1,0,1,1,0,0,1,0,0,1,21,0,1
218848,North Carolina,4/1/20,7,4,1,0,1,1,0,0,1,0,0,1,22,0,2
218950,North Carolina,4/2/20,13,4,1,0,1,1,0,0,1,0,0,1,23,0,3
219052,North Carolina,4/3/20,14,4,1,0,1,1,0,0,1,0,0,1,24,0,4
219154,North Carolina,4/4/20,16,4,1,0,1,1,0,0,1,0,1,1,25,0,5
219256,North Carolina,4/5/20,19,4,1,0,1,1,0,0,1,0,1,1,26,1,6
219358,North Carolina,4/6/20,20,4,1,0,1,1,0,0,1,0,1,1,27,2,7
219460,North Carolina,4/7/20,24,4,1,0,1,1,0,0,1,0,1,1,28,3,8
219562,North Carolina,4/8/20,30,4,1,0,1,1,0,0,1,0,1,1,29,4,9
219664,North Carolina,4/9/20,30,4,1,0,1,1,0,0,1,0,1,1,30,5,10
219766,North Carolina,4/10/20,33,4,1,0,1,1,0,0,1,0,1,1,31,6,11
219868,North Carolina,4/11/20,34,4,1,0,1,1,0,0,1,0,1,1,32,7,12
219970,North Carolina,4/12/20,36,4,1,0,1,1,0,0,1,0,1,1,33,8,13
220072,North Carolina,4/13/20,68,4,1,0,1,1,0,0,1,0,1,1,34,9,14
220174,North Carolina,4/14/20,73,4,1,0,1,1,0,0,1,0,1,1,35,10,15
220276,North Carolina,4/15/20,43,4,1,0,1,1,0,0,1,0,1,1,36,11,16
220378,North Carolina,4/16/20,45,4,1,0,1,1,0,0,1,0,1,1,37,12,17
220480,North Carolina,4/17/20,47,4,1,0,1,1,0,0,1,0,1,1,38,13,18
