"","State","Countynames","Code","FIPS","old_pop"
"1","Alabama","Autauga ","AL",1001,113724
"2","Alabama","Baldwin ","AL",1003,541514
"3","Alabama","Barbour ","AL",1005,66371
"4","Alabama","Bibb ","AL",1007,50305
"5","Alabama","Blount ","AL",1009,143135
"6","Alabama","Bullock ","AL",1011,24228
"7","Alabama","Butler ","AL",1013,55512
"8","Alabama","Calhoun ","AL",1015,283141
"9","Alabama","Chambers ","AL",1017,92510
"10","Alabama","Cherokee ","AL",1019,79305
"11","Alabama","Chilton ","AL",1021,100751
"12","Alabama","Choctaw ","AL",1023,40448
"13","Alabama","Clarke ","AL",1025,65800
"14","Alabama","Clay ","AL",1027,38086
"15","Alabama","Cleburne ","AL",1029,39728
"16","Alabama","Coffee ","AL",1031,119605
"17","Alabama","Colbert ","AL",1033,150326
"18","Alabama","Conecuh ","AL",1035,38446
"19","Alabama","Coosa ","AL",1037,33795
"20","Alabama","Covington ","AL",1039,108327
"21","Alabama","Crenshaw ","AL",1041,36736
"22","Alabama","Cullman ","AL",1043,210605
"23","Alabama","Dale ","AL",1045,113647
"24","Alabama","Dallas ","AL",1047,100633
"25","Alabama","DeKalb ","AL",1049,167525
"26","Alabama","Elmore ","AL",1051,169785
"27","Alabama","Escambia ","AL",1053,92462
"28","Alabama","Etowah ","AL",1055,271287
"29","Alabama","Fayette ","AL",1057,48539
"30","Alabama","Franklin ","AL",1059,75068
"31","Alabama","Geneva ","AL",1061,74932
"32","Alabama","Greene ","AL",1063,24746
"33","Alabama","Hale ","AL",1065,39360
"34","Alabama","Henry ","AL",1067,51839
"35","Alabama","Houston ","AL",1069,249038
"36","Alabama","Jackson ","AL",1071,144528
"37","Alabama","Jefferson ","AL",1073,1459279
"38","Alabama","Lamar ","AL",1075,42296
"39","Alabama","Lauderdale ","AL",1077,250881
"40","Alabama","Lawrence ","AL",1079,84770
"41","Alabama","Lee ","AL",1081,246691
"42","Alabama","Limestone ","AL",1083,188748
"43","Alabama","Lowndes ","AL",1085,26746
"44","Alabama","Macon ","AL",1087,51089
"45","Alabama","Madison ","AL",1089,723862
"46","Alabama","Marengo ","AL",1091,53946
"47","Alabama","Marion ","AL",1093,88090
"48","Alabama","Marshall ","AL",1095,225956
"49","Alabama","Mobile ","AL",1097,920424
"50","Alabama","Monroe ","AL",1099,58896
"51","Alabama","Montgomery ","AL",1101,469918
"52","Alabama","Morgan ","AL",1103,284565
"53","Alabama","Perry ","AL",1105,25978
"54","Alabama","Pickens ","AL",1107,52910
"55","Alabama","Pike ","AL",1109,69506
"56","Alabama","Randolph ","AL",1111,63672
"57","Alabama","Russell ","AL",1113,115079
"58","Alabama","Shelby ","AL",1117,413886
"59","Alabama","St. Clair ","AL",1115,196162
"60","Alabama","Sumter ","AL",1119,32544
"61","Alabama","Talladega ","AL",1121,199268
"62","Alabama","Tallapoosa ","AL",1123,119167
"63","Alabama","Tuscaloosa ","AL",1125,376025
"64","Alabama","Walker ","AL",1127,175895
"65","Alabama","Washington ","AL",1129,43494
"66","Alabama","Wilcox ","AL",1131,28842
"67","Alabama","Winston ","AL",1133,70837
"68","Alaska","Aleutians East B","AK",2013,4659
"69","Alaska","Aleutians West Censu","AK",2016,7125
"70","Alaska","Bethel Censu","AK",2050,20582
"71","Alaska","Bristol Bay B","AK",2060,1791
"72","Alaska","Denali B","AK",2068,3487
"73","Alaska","Dillingham Censu","AK",2070,7184
"74","Alaska","Fairbanks North Star B","AK",2090,142018
"75","Alaska","Haines B","AK",2100,7550
"76","Alaska","Hoonah-Angoon Censu","AK",2105,6293
"77","Alaska","Kenai Peninsula B","AK",2122,133596
"78","Alaska","Ketchikan Gateway B","AK",2130,28977
"79","Alaska","Kodiak Island B","AK",2150,20230
"80","Alaska","Kusilvak Censu","AK",2158,7595
"81","Alaska","Lake and Peninsula B","AK",2164,2487
"82","Alaska","Matanuska-Susitna B","AK",2170,161740
"83","Alaska","Nome Censu","AK",2180,12077
"84","Alaska","North Slope B","AK",2185,11224
"85","Alaska","Northwest Arctic B","AK",2188,8694
"86","Alaska","Prince of Wales-Hyder Censu","AK",2198,14066
"87","Alaska","Sitka City and B","AK",2220,18945
"88","Alaska","Skagway Munici","AK",2230,2322
"89","Alaska","Southeast Fairbanks Censu","AK",2240,13783
"90","Alaska","Valdez-Cordova Censu","AK",2261,18292
"91","Alaska","Wrangell City and B","AK",2275,7514
"92","Alaska","Yakutat City and B","AK",2282,1500
"93","Alaska","Yukon-Koyukuk Censu","AK",2290,11292
"94","Arizona","Apache ","AZ",4001,146587
"95","Arizona","Cochise ","AZ",4003,367263
"96","Arizona","Coconino ","AZ",4005,238202
"97","Arizona","Gila ","AZ",4007,199984
"98","Arizona","Graham ","AZ",4009,71005
"99","Arizona","Greenlee ","AZ",4011,17346
"100","Arizona","La Paz ","AZ",4012,98363
"101","Arizona","Maricopa ","AZ",4013,8302926
"102","Arizona","Mohave ","AZ",4015,774982
"103","Arizona","Navajo ","AZ",4017,253656
"104","Arizona","Pima ","AZ",4019,2571133
"105","Arizona","Pinal ","AZ",4021,1007619
"106","Arizona","Santa Cruz ","AZ",4023,108456
"107","Arizona","Yavapai ","AZ",4025,873720
"108","Arizona","Yuma ","AZ",4027,481792
"109","Arkansas","Arkansas ","AR",5001,49523
"110","Arkansas","Ashley ","AR",5003,56827
"111","Arkansas","Baxter ","AR",5005,170903
"112","Arkansas","Benton ","AR",5007,466186
"113","Arkansas","Boone ","AR",5009,105006
"114","Arkansas","Bradley ","AR",5011,30002
"115","Arkansas","Calhoun ","AR",5013,15242
"116","Arkansas","Carroll ","AR",5015,86618
"117","Arkansas","Chicot ","AR",5017,31848
"118","Arkansas","Clark ","AR",5019,51989
"119","Arkansas","Clay ","AR",5021,46310
"120","Arkansas","Cleburne ","AR",5023,90556
"121","Arkansas","Cleveland ","AR",5025,23223
"122","Arkansas","Columbia ","AR",5027,58792
"123","Arkansas","Conway ","AR",5029,56383
"124","Arkansas","Craighead ","AR",5031,200472
"125","Arkansas","Crawford ","AR",5033,141880
"126","Arkansas","Crittenden ","AR",5035,95481
"127","Arkansas","Cross ","AR",5037,44469
"128","Arkansas","Dallas ","AR",5039,23095
"129","Arkansas","Desha ","AR",5041,31799
"130","Arkansas","Drew ","AR",5043,43901
"131","Arkansas","Faulkner ","AR",5045,204886
"132","Arkansas","Franklin ","AR",5047,47581
"133","Arkansas","Fulton ","AR",5049,43407
"134","Arkansas","Garland ","AR",5051,313592
"135","Arkansas","Grant ","AR",5053,43732
"136","Arkansas","Greene ","AR",5055,98964
"137","Arkansas","Hempstead ","AR",5057,54516
"138","Arkansas","Hot Spring ","AR",5059,87211
"139","Arkansas","Howard ","AR",5061,33570
"140","Arkansas","Independence ","AR",5063,92063
"141","Arkansas","Izard ","AR",5065,48156
"142","Arkansas","Jackson ","AR",5067,44483
"143","Arkansas","Jefferson ","AR",5069,170375
"144","Arkansas","Johnson ","AR",5071,60497
"145","Arkansas","Lafayette ","AR",5073,22553
"146","Arkansas","Lawrence ","AR",5075,47054
"147","Arkansas","Lee ","AR",5077,25325
"148","Arkansas","Lincoln ","AR",5079,29313
"149","Arkansas","Little River ","AR",5081,36153
"150","Arkansas","Logan ","AR",5083,60156
"151","Arkansas","Lonoke ","AR",5085,134199
"152","Arkansas","Madison ","AR",5087,41650
"153","Arkansas","Marion ","AR",5089,64276
"154","Arkansas","Miller ","AR",5091,100997
"155","Arkansas","Mississippi ","AR",5093,92170
"156","Arkansas","Monroe ","AR",5095,23549
"157","Arkansas","Montgomery ","AR",5097,32890
"158","Arkansas","Nevada ","AR",5099,24586
"159","Arkansas","Newton ","AR",5101,27609
"160","Arkansas","Ouachita ","AR",5103,69741
"161","Arkansas","Perry ","AR",5105,28608
"162","Arkansas","Phillips ","AR",5107,50499
"163","Arkansas","Pike ","AR",5109,30115
"164","Arkansas","Poinsett ","AR",5111,61252
"165","Arkansas","Polk ","AR",5113,62989
"166","Arkansas","Pope ","AR",5115,135979
"167","Arkansas","Prairie ","AR",5117,26593
"168","Arkansas","Pulaski ","AR",5119,825050
"169","Arkansas","Randolph ","AR",5121,50644
"170","Arkansas","Saline ","AR",5125,276064
"171","Arkansas","Scott ","AR",5127,29497
"172","Arkansas","Searcy ","AR",5129,27552
"173","Arkansas","Sebastian ","AR",5131,278675
"174","Arkansas","Sevier ","AR",5133,35085
"175","Arkansas","Sharp ","AR",5135,61285
"176","Arkansas","St. Francis ","AR",5123,59020
"177","Arkansas","Stone ","AR",5137,44938
"178","Arkansas","Union ","AR",5139,102571
"179","Arkansas","Van Buren ","AR",5141,59133
"180","Arkansas","Washington ","AR",5143,358746
"181","Arkansas","White ","AR",5145,175049
"182","Arkansas","Woodruff ","AR",5147,21235
"183","Arkansas","Yell ","AR",5149,53481
"184","California","Alameda ","CA",6001,3089261
"185","California","Alpine ","CA",6003,3459
"186","California","Amador ","CA",6005,135836
"187","California","Butte ","CA",6007,569014
"188","California","Calaveras ","CA",6009,167387
"189","California","Colusa ","CA",6011,43193
"190","California","Contra Costa ","CA",6013,2385923
"191","California","Del Norte ","CA",6015,67448
"192","California","El Dorado ","CA",6017,510173
"193","California","Fresno ","CA",6019,1636255
"194","California","Glenn ","CA",6021,61873
"195","California","Humboldt ","CA",6023,328289
"196","California","Imperial ","CA",6025,312424
"197","California","Inyo ","CA",6027,57461
"198","California","Kern ","CA",6029,1347840
"199","California","Kings ","CA",6031,213599
"200","California","Lake ","CA",6033,199796
"201","California","Lassen ","CA",6035,63575
"202","California","Los Angeles ","CA",6037,18643512
"203","California","Madera ","CA",6039,297663
"204","California","Marin ","CA",6041,755807
"205","California","Mariposa ","CA",6043,64920
"206","California","Mendocino ","CA",6045,253470
"207","California","Merced ","CA",6047,420167
"208","California","Modoc ","CA",6049,32026
"209","California","Mono ","CA",6051,29564
"210","California","Monterey ","CA",6053,790167
"211","California","Napa ","CA",6055,352965
"212","California","Nevada ","CA",6057,348078
"213","California","Orange ","CA",6059,6182756
"214","California","Placer ","CA",6061,947231
"215","California","Plumas ","CA",6063,72427
"216","California","Riverside ","CA",6065,4489626
"217","California","Sacramento ","CA",6067,2868163
"218","California","San Benito ","CA",6069,103542
"219","California","San Bernardino ","CA",6071,3388175
"220","California","San Diego ","CA",6073,6215324
"221","California","San Francisco ","CA",6075,1862124
"222","California","San Joaquin ","CA",6077,1273950
"223","California","San Luis Obispo ","CA",6079,727133
"224","California","San Mateo ","CA",6081,1676751
"225","California","Santa Barbara ","CA",6083,905666
"226","California","Santa Clara ","CA",6085,3486251
"227","California","Santa Cruz ","CA",6087,586590
"228","California","Shasta ","CA",6089,504172
"229","California","Sierra ","CA",6091,12179
"230","California","Siskiyou ","CA",6093,149615
"231","California","Solano ","CA",6095,903981
"232","California","Sonoma ","CA",6097,1264642
"233","California","Stanislaus ","CA",6099,966273
"234","California","Sutter ","CA",6101,200643
"235","California","Tehama ","CA",6103,167551
"236","California","Trinity ","CA",6105,48491
"237","California","Tulare ","CA",6107,727647
"238","California","Tuolumne ","CA",6109,188749
"239","California","Ventura ","CA",6111,1737036
"240","California","Yolo ","CA",6113,359689
"241","California","Yuba ","CA",6115,132609
"242","Colorado","Adams ","CO",8001,716223
"243","Colorado","Alamosa ","CO",8003,31031
"244","Colorado","Arapahoe ","CO",8005,1131766
"245","Colorado","Archuleta ","CO",8007,43878
"246","Colorado","Baca ","CO",8009,12903
"247","Colorado","Bent ","CO",8011,14479
"248","Colorado","Boulder ","CO",8013,596060
"249","Colorado","Chaffee ","CO",8015,63750
"250","Colorado","Cheyenne ","CO",8017,5168
"251","Colorado","Clear Creek ","CO",8019,25750
"252","Colorado","Conejos ","CO",8021,21066
"253","Colorado","Costilla ","CO",8023,13487
"254","Colorado","Crowley ","CO",8025,10893
"255","Colorado","Custer ","CO",8027,19594
"256","Colorado","Delta ","CO",8029,103608
"257","Colorado","Denver ","CO",8031,1131489
"258","Colorado","Dolores ","CO",8033,6636
"259","Colorado","Douglas ","CO",8035,490378
"260","Colorado","Eagle ","CO",8037,79308
"261","Colorado","El Paso ","CO",8041,1181192
"262","Colorado","Elbert ","CO",8039,54895
"263","Colorado","Fremont ","CO",8043,137252
"264","Colorado","Garfield ","CO",8045,101530
"265","Colorado","Gilpin ","CO",8047,13811
"266","Colorado","Grand ","CO",8049,35955
"267","Colorado","Gunnison ","CO",8051,29566
"268","Colorado","Hinsdale ","CO",8053,2915
"269","Colorado","Huerfano ","CO",8055,28007
"270","Colorado","Jackson ","CO",8057,4282
"271","Colorado","Jefferson ","CO",8059,1274708
"272","Colorado","Kiowa ","CO",8061,4539
"273","Colorado","Kit Carson ","CO",8063,19912
"274","Colorado","La Plata ","CO",8067,124559
"275","Colorado","Lake ","CO",8065,14161
"276","Colorado","Larimer ","CO",8069,686060
"277","Colorado","Las Animas ","CO",8071,45991
"278","Colorado","Lincoln ","CO",8073,13679
"279","Colorado","Logan ","CO",8075,52814
"280","Colorado","Mesa ","CO",8077,375096
"281","Colorado","Mineral ","CO",8079,3099
"282","Colorado","Moffat ","CO",8081,27557
"283","Colorado","Montezuma ","CO",8083,75846
"284","Colorado","Montrose ","CO",8085,124523
"285","Colorado","Morgan ","CO",8087,62112
"286","Colorado","Otero ","CO",8089,52226
"287","Colorado","Ouray ","CO",8091,16825
"288","Colorado","Park ","CO",8093,48048
"289","Colorado","Phillips ","CO",8095,13221
"290","Colorado","Pitkin ","CO",8097,44252
"291","Colorado","Prowers ","CO",8099,29878
"292","Colorado","Pueblo ","CO",8101,411622
"293","Colorado","Rio Blanco ","CO",8103,14272
"294","Colorado","Rio Grande ","CO",8105,31770
"295","Colorado","Routt ","CO",8107,49565
"296","Colorado","Saguache ","CO",8109,19540
"297","Colorado","San Juan ","CO",8111,2142
"298","Colorado","San Miguel ","CO",8113,14893
"299","Colorado","Sedgwick ","CO",8115,8434
"300","Colorado","Summit ","CO",8117,53940
"301","Colorado","Teller ","CO",8119,70739
"302","Colorado","Washington ","CO",8121,14083
"303","Colorado","Weld ","CO",8123,483254
"304","Colorado","Yuma ","CO",8125,25301
"305","Connecticut","Fairfield ","CT",9001,2068075
"306","Connecticut","Hartford ","CT",9003,2129822
"307","Connecticut","Litchfield ","CT",9005,525360
"308","Connecticut","Middlesex ","CT",9007,442314
"309","Connecticut","New Haven ","CT",9009,2046157
"310","Connecticut","New London ","CT",9011,662236
"311","Connecticut","Tolland ","CT",9013,324550
"312","Connecticut","Windham ","CT",9015,267057
"313","Delaware","Kent ","DE",10001,385954
"314","Delaware","New Castle ","DE",10003,1164132
"315","Delaware","Sussex ","DE",10005,736196
"316","Florida","Alachua ","FL",12001,490889
"317","Florida","Baker ","FL",12003,54209
"318","Florida","Bay ","FL",12005,422468
"319","Florida","Bradford ","FL",12007,67766
"320","Florida","Brevard ","FL",12009,1787875
"321","Florida","Broward ","FL",12011,4225185
"322","Florida","Calhoun ","FL",12013,36164
"323","Florida","Charlotte ","FL",12015,855892
"324","Florida","Citrus ","FL",12017,668974
"325","Florida","Clay ","FL",12019,428089
"326","Florida","Collier ","FL",12021,1358581
"327","Florida","Columbia ","FL",12023,175392
"328","Florida","DeSoto ","FL",12027,99599
"329","Florida","Dixie ","FL",12029,52555
"330","Florida","Duval ","FL",12031,1770871
"331","Florida","Escambia ","FL",12033,720848
"332","Florida","Flagler ","FL",12035,398840
"333","Florida","Franklin ","FL",12037,34942
"334","Florida","Gadsden ","FL",12039,110792
"335","Florida","Gilchrist ","FL",12041,48268
"336","Florida","Glades ","FL",12043,43958
"337","Florida","Gulf ","FL",12045,44258
"338","Florida","Hamilton ","FL",12047,34616
"339","Florida","Hardee ","FL",12049,57704
"340","Florida","Hendry ","FL",12051,74438
"341","Florida","Hernando ","FL",12053,666711
"342","Florida","Highlands ","FL",12055,448343
"343","Florida","Hillsborough ","FL",12057,2636874
"344","Florida","Holmes ","FL",12059,53807
"345","Florida","Indian River ","FL",12061,592803
"346","Florida","Jackson ","FL",12063,127817
"347","Florida","Jefferson ","FL",12065,43255
"348","Florida","Lafayette ","FL",12067,18339
"349","Florida","Lake ","FL",12069,1125481
"350","Florida","Lee ","FL",12071,2451066
"351","Florida","Leon ","FL",12073,505311
"352","Florida","Levy ","FL",12075,131295
"353","Florida","Liberty ","FL",12077,16044
"354","Florida","Madison ","FL",12079,51290
"355","Florida","Manatee ","FL",12081,1244072
"356","Florida","Marion ","FL",12083,1287120
"357","Florida","Martin ","FL",12085,609788
"358","Florida","Miami-Dade ","FL",12086,5837204
"359","Florida","Monroe ","FL",12087,230531
"360","Florida","Nassau ","FL",12089,225808
"361","Florida","Okaloosa ","FL",12091,432681
"362","Florida","Okeechobee ","FL",12093,106523
"363","Florida","Orange ","FL",12095,2107971
"364","Florida","Osceola ","FL",12097,575016
"365","Florida","Palm Beach ","FL",12099,4365433
"366","Florida","Pasco ","FL",12101,1517673
"367","Florida","Pinellas ","FL",12103,3099962
"368","Florida","Polk ","FL",12105,1768470
"369","Florida","Putnam ","FL",12107,226252
"370","Florida","Santa Rosa ","FL",12113,359409
"371","Florida","Sarasota ","FL",12115,1814764
"372","Florida","Seminole ","FL",12117,940718
"373","Florida","St. Johns ","FL",12109,582133
"374","Florida","St. Lucie ","FL",12111,911346
"375","Florida","Sumter ","FL",12119,737676
"376","Florida","Suwannee ","FL",12121,125608
"377","Florida","Taylor ","FL",12123,59394
"378","Florida","Union ","FL",12125,31641
"379","Florida","Volusia ","FL",12127,1683350
"380","Florida","Wakulla ","FL",12129,65330
"381","Florida","Walton ","FL",12131,169133
"382","Florida","Washington ","FL",12133,61481
"383","Georgia","Appling ","GA",13001,43814
"384","Georgia","Atkinson ","GA",13003,15754
"385","Georgia","Bacon ","GA",13005,24997
"386","Georgia","Baker ","GA",13007,9474
"387","Georgia","Baldwin ","GA",13009,98306
"388","Georgia","Banks ","GA",13011,42745
"389","Georgia","Barrow ","GA",13013,127119
"390","Georgia","Bartow ","GA",13015,198022
"391","Georgia","Ben Hill ","GA",13017,41097
"392","Georgia","Berrien ","GA",13019,45405
"393","Georgia","Bibb ","GA",13021,333658
"394","Georgia","Bleckley ","GA",13023,30263
"395","Georgia","Brantley ","GA",13025,41430
"396","Georgia","Brooks ","GA",13027,42579
"397","Georgia","Bryan ","GA",13029,53412
"398","Georgia","Bulloch ","GA",13031,116603
"399","Georgia","Burke ","GA",13033,49351
"400","Georgia","Butts ","GA",13035,51594
"401","Georgia","Calhoun ","GA",13037,13810
"402","Georgia","Camden ","GA",13039,89570
"403","Georgia","Candler ","GA",13043,27206
"404","Georgia","Carroll ","GA",13045,215498
"405","Georgia","Catoosa ","GA",13047,153310
"406","Georgia","Charlton ","GA",13049,26739
"407","Georgia","Chatham ","GA",13051,582017
"408","Georgia","Chattahoochee ","GA",13053,7190
"409","Georgia","Chattooga ","GA",13055,61934
"410","Georgia","Cherokee ","GA",13057,422140
"411","Georgia","Clarke ","GA",13059,179914
"412","Georgia","Clay ","GA",13061,10668
"413","Georgia","Clayton ","GA",13063,365883
"414","Georgia","Clinch ","GA",13065,15260
"415","Georgia","Cobb ","GA",13067,1221989
"416","Georgia","Coffee ","GA",13069,82600
"417","Georgia","Colquitt ","GA",13071,96679
"418","Georgia","Columbia ","GA",13073,259914
"419","Georgia","Cook ","GA",13075,38654
"420","Georgia","Coweta ","GA",13077,257462
"421","Georgia","Crawford ","GA",13079,31018
"422","Georgia","Crisp ","GA",13081,57465
"423","Georgia","Dade ","GA",13083,41911
"424","Georgia","Dawson ","GA",13085,61660
"425","Georgia","Decatur ","GA",13087,62277
"426","Georgia","DeKalb ","GA",13089,1231436
"427","Georgia","Dodge ","GA",13091,50752
"428","Georgia","Dooly ","GA",13093,36568
"429","Georgia","Dougherty ","GA",13095,196267
"430","Georgia","Douglas ","GA",13097,224709
"431","Georgia","Early ","GA",13099,27820
"432","Georgia","Echols ","GA",13101,7017
"433","Georgia","Effingham ","GA",13103,94366
"434","Georgia","Elbert ","GA",13105,54480
"435","Georgia","Emanuel ","GA",13107,51920
"436","Georgia","Evans ","GA",13109,24191
"437","Georgia","Fannin ","GA",13111,91931
"438","Georgia","Fayette ","GA",13113,265406
"439","Georgia","Floyd ","GA",13115,223942
"440","Georgia","Forsyth ","GA",13117,328868
"441","Georgia","Franklin ","GA",13119,60008
"442","Georgia","Fulton ","GA",13121,1622845
"443","Georgia","Gilmer ","GA",13123,93322
"444","Georgia","Glascock ","GA",13125,7417
"445","Georgia","Glynn ","GA",13127,214551
"446","Georgia","Gordon ","GA",13129,114578
"447","Georgia","Grady ","GA",13131,60157
"448","Georgia","Greene ","GA",13133,61551
"449","Georgia","Gwinnett ","GA",13135,1206651
"450","Georgia","Habersham ","GA",13137,109319
"451","Georgia","Hall ","GA",13139,374100
"452","Georgia","Hancock ","GA",13141,26012
"453","Georgia","Haralson ","GA",13143,66636
"454","Georgia","Harris ","GA",13145,83525
"455","Georgia","Hart ","GA",13147,75197
"456","Georgia","Heard ","GA",13149,27581
"457","Georgia","Henry ","GA",13151,346350
"458","Georgia","Houston ","GA",13153,263938
"459","Georgia","Irwin ","GA",13155,23323
"460","Georgia","Jackson ","GA",13157,131189
"461","Georgia","Jasper ","GA",13159,32934
"462","Georgia","Jeff Davis ","GA",13161,32994
"463","Georgia","Jefferson ","GA",13163,40515
"464","Georgia","Jenkins ","GA",13165,20697
"465","Georgia","Johnson ","GA",13167,24214
"466","Georgia","Jones ","GA",13169,65681
"467","Georgia","Lamar ","GA",13171,43563
"468","Georgia","Lanier ","GA",13173,19545
"469","Georgia","Laurens ","GA",13175,114228
"470","Georgia","Lee ","GA",13177,49927
"471","Georgia","Liberty ","GA",13179,77854
"472","Georgia","Lincoln ","GA",13181,24606
"473","Georgia","Long ","GA",13183,22788
"474","Georgia","Lowndes ","GA",13185,189551
"475","Georgia","Lumpkin ","GA",13187,72769
"476","Georgia","Macon ","GA",13193,32192
"477","Georgia","Madison ","GA",13195,67337
"478","Georgia","Marion ","GA",13197,22336
"479","Georgia","McDuffie ","GA",13189,51667
"480","Georgia","McIntosh ","GA",13191,46283
"481","Georgia","Meriwether ","GA",13199,58744
"482","Georgia","Miller ","GA",13201,17236
"483","Georgia","Mitchell ","GA",13205,50915
"484","Georgia","Monroe ","GA",13207,67693
"485","Georgia","Montgomery ","GA",13209,20660
"486","Georgia","Morgan ","GA",13211,48045
"487","Georgia","Murray ","GA",13213,78625
"488","Georgia","Muscogee ","GA",13215,368025
"489","Georgia","Newton ","GA",13217,186584
"490","Georgia","Oconee ","GA",13219,73054
"491","Georgia","Oglethorpe ","GA",13221,37154
"492","Georgia","Paulding ","GA",13223,217955
"493","Georgia","Peach ","GA",13225,57924
"494","Georgia","Pickens ","GA",13227,88705
"495","Georgia","Pierce ","GA",13229,44959
"496","Georgia","Pike ","GA",13231,39298
"497","Georgia","Polk ","GA",13233,91784
"498","Georgia","Pulaski ","GA",13235,32391
"499","Georgia","Putnam ","GA",13237,67724
"500","Georgia","Quitman ","GA",13239,9272
"501","Georgia","Rabun ","GA",13241,58240
"502","Georgia","Randolph ","GA",13243,22327
"503","Georgia","Richmond ","GA",13245,394858
"504","Georgia","Rockdale ","GA",13247,174827
"505","Georgia","Schley ","GA",13249,11483
"506","Georgia","Screven ","GA",13251,36526
"507","Georgia","Seminole ","GA",13253,26548
"508","Georgia","Spalding ","GA",13255,151934
"509","Georgia","Stephens ","GA",13257,70060
"510","Georgia","Stewart ","GA",13259,13248
"511","Georgia","Sumter ","GA",13261,69379
"512","Georgia","Talbot ","GA",13263,20505
"513","Georgia","Taliaferro ","GA",13265,5633
"514","Georgia","Tattnall ","GA",13267,50462
"515","Georgia","Taylor ","GA",13269,22128
"516","Georgia","Telfair ","GA",13271,38281
"517","Georgia","Terrell ","GA",13273,23632
"518","Georgia","Thomas ","GA",13275,110540
"519","Georgia","Tift ","GA",13277,84692
"520","Georgia","Toombs ","GA",13279,61678
"521","Georgia","Towns ","GA",13281,48583
"522","Georgia","Treutlen ","GA",13283,16270
"523","Georgia","Troup ","GA",13285,143418
"524","Georgia","Turner ","GA",13287,21784
"525","Georgia","Twiggs ","GA",13289,25251
"526","Georgia","Union ","GA",13291,94060
"527","Georgia","Upson ","GA",13293,69137
"528","Georgia","Walker ","GA",13295,174927
"529","Georgia","Walton ","GA",13297,185328
"530","Georgia","Ware ","GA",13299,87120
"531","Georgia","Warren ","GA",13301,16296
"532","Georgia","Washington ","GA",13303,48597
"533","Georgia","Wayne ","GA",13305,65745
"534","Georgia","Webster ","GA",13307,7585
"535","Georgia","Wheeler ","GA",13309,15682
"536","Georgia","White ","GA",13311,83936
"537","Georgia","Whitfield ","GA",13313,196956
"538","Georgia","Wilcox ","GA",13315,21614
"539","Georgia","Wilkes ","GA",13317,31070
"540","Georgia","Wilkinson ","GA",13319,24288
"541","Georgia","Worth ","GA",13321,53629
"542","Hawaii","Hawaii ","HI",15001,530851
"543","Hawaii","Honolulu ","HI",15003,2306337
"544","Hawaii","Kalawao ","HI",15005,426
"545","Hawaii","Kauai ","HI",15007,187155
"546","Hawaii","Maui ","HI",15009,385882
"547","Idaho","Ada ","ID",16001,816291
"548","Idaho","Adams ","ID",16003,15468
"549","Idaho","Bannock ","ID",16005,165103
"550","Idaho","Bear Lake ","ID",16007,17061
"551","Idaho","Benewah ","ID",16009,28545
"552","Idaho","Bingham ","ID",16011,89296
"553","Idaho","Blaine ","ID",16013,53306
"554","Idaho","Boise ","ID",16015,23997
"555","Idaho","Bonner ","ID",16017,135025
"556","Idaho","Bonneville ","ID",16019,201119
"557","Idaho","Boundary ","ID",16021,33544
"558","Idaho","Butte ","ID",16023,8328
"559","Idaho","Camas ","ID",16025,3240
"560","Idaho","Canyon ","ID",16027,376264
"561","Idaho","Caribou ","ID",16029,17268
"562","Idaho","Cassia ","ID",16031,46821
"563","Idaho","Clark ","ID",16033,2031
"564","Idaho","Clearwater ","ID",16035,31732
"565","Idaho","Custer ","ID",16037,15087
"566","Idaho","Elmore ","ID",16039,46862
"567","Idaho","Franklin ","ID",16041,25895
"568","Idaho","Fremont ","ID",16043,30036
"569","Idaho","Gem ","ID",16045,50457
"570","Idaho","Gooding ","ID",16047,35940
"571","Idaho","Idaho ","ID",16049,58562
"572","Idaho","Jefferson ","ID",16051,45161
"573","Idaho","Jerome ","ID",16053,42694
"574","Idaho","Kootenai ","ID",16055,371368
"575","Idaho","Latah ","ID",16057,69829
"576","Idaho","Lemhi ","ID",16059,30540
"577","Idaho","Lewis ","ID",16061,13230
"578","Idaho","Lincoln ","ID",16063,10111
"579","Idaho","Madison ","ID",16065,36332
"580","Idaho","Minidoka ","ID",16067,46853
"581","Idaho","Nez Perce ","ID",16069,110144
"582","Idaho","Oneida ","ID",16071,11694
"583","Idaho","Owyhee ","ID",16073,27432
"584","Idaho","Payette ","ID",16075,56365
"585","Idaho","Power ","ID",16077,16443
"586","Idaho","Shoshone ","ID",16079,40846
"587","Idaho","Teton ","ID",16081,16320
"588","Idaho","Twin Falls ","ID",16083,175983
"589","Idaho","Valley ","ID",16085,33798
"590","Idaho","Washington ","ID",16087,32858
"591","Illinois","Adams ","IL",17001,182175
"592","Illinois","Alexander ","IL",17003,20700
"593","Illinois","Bond ","IL",17005,43426
"594","Illinois","Boone ","IL",17007,111882
"595","Illinois","Brown ","IL",17009,13254
"596","Illinois","Bureau ","IL",17011,99006
"597","Illinois","Calhoun ","IL",17013,15692
"598","Illinois","Carroll ","IL",17015,50786
"599","Illinois","Cass ","IL",17017,32003
"600","Illinois","Champaign ","IL",17019,357838
"601","Illinois","Christian ","IL",17021,92466
"602","Illinois","Clark ","IL",17023,43933
"603","Illinois","Clay ","IL",17025,38180
"604","Illinois","Clinton ","IL",17027,88671
"605","Illinois","Coles ","IL",17029,119460
